event_id,hvdc_code,event_type,location,location_code,location_match_method,location_match_score,event_date,source,raw
sev_HVDCADOPTHE0399_SHU_2025-06-18,HVDC-ADOPT-HE-0399,SITE,SHU,,NONE,0.0000,2025-06-18,warehouse_overlay(min),"{""agg"": ""min"", ""max_date"": ""2025-06-18"", ""count"": 8, ""field"": ""SHU""}"
sev_HVDCADOPTHE0400_MIR_2025-08-12,HVDC-ADOPT-HE-0400,SITE,MIR,,NONE,0.0000,2025-08-12,warehouse_overlay(min),"{""agg"": ""min"", ""max_date"": ""2025-08-12"", ""count"": 3, ""field"": ""MIR""}"
sev_HVDCADOPTHE0400_MOSB_2025-08-12,HVDC-ADOPT-HE-0400,PORT,MOSB,,NONE,0.0000,2025-08-12,warehouse_overlay(min),"{""agg"": ""min"", ""max_date"": ""2025-08-12"", ""count"": 3, ""field"": ""MOSB""}"
sev_HVDCADOPTHE0400_DSVIndoor_2025-08-13,HVDC-ADOPT-HE-0400,WH,DSV Indoor,,NONE,0.0000,2025-08-13,warehouse_overlay(min),"{""agg"": ""min"", ""max_date"": ""2025-08-13"", ""count"": 4, ""field"": ""DSV Indoor""}"
sev_HVDCADOPTHE0400_DAS_2025-08-17,HVDC-ADOPT-HE-0400,SITE,DAS,,NONE,0.0000,2025-08-17,warehouse_overlay(min),"{""agg"": ""min"", ""max_date"": ""2025-08-17"", ""count"": 3, ""field"": ""DAS""}"
sev_HVDCADOPTHE0401_SHU_2025-06-19,HVDC-ADOPT-HE-0401,SITE,SHU,,NONE,0.0000,2025-06-19,warehouse_overlay(min),"{""agg"": ""min"", ""max_date"": ""2025-06-19"", ""count"": 3, ""field"": ""SHU""}"
sev_HVDCADOPTHE0402_MOSB_2025-06-19,HVDC-ADOPT-HE-0402,PORT,MOSB,,NONE,0.0000,2025-06-19,warehouse_overlay(min),"{""agg"": ""min"", ""max_date"": ""2025-06-19"", ""count"": 2, ""field"": ""MOSB""}"
sev_HVDCADOPTHE0402_DAS_2025-06-30,HVDC-ADOPT-HE-0402,SITE,DAS,,NONE,0.0000,2025-06-30,warehouse_overlay(min),"{""agg"": ""min"", ""max_date"": ""2025-06-30"", ""count"": 2, ""field"": ""DAS""}"
sev_HVDCADOPTHE0403_SHU_2025-06-19,HVDC-ADOPT-HE-0403,SITE,SHU,,NONE,0.0000,2025-06-19,warehouse_overlay(min),"{""agg"": ""min"", ""max_date"": ""2025-06-19"", ""count"": 1, ""field"": ""SHU""}"
sev_HVDCADOPTHE0404_SHU_2025-06-19,HVDC-ADOPT-HE-0404,SITE,SHU,,NONE,0.0000,2025-06-19,warehouse_overlay(min),"{""agg"": ""min"", ""max_date"": ""2025-06-19"", ""count"": 1, ""field"": ""SHU""}"
sev_HVDCADOPTHE0405_MOSB_2025-06-19,HVDC-ADOPT-HE-0405,PORT,MOSB,,NONE,0.0000,2025-06-19,warehouse_overlay(min),"{""agg"": ""min"", ""max_date"": ""2025-06-19"", ""count"": 4, ""field"": ""MOSB""}"
sev_HVDCADOPTHE0405_DAS_2025-06-30,HVDC-ADOPT-HE-0405,SITE,DAS,,NONE,0.0000,2025-06-30,warehouse_overlay(min),"{""agg"": ""min"", ""max_date"": ""2025-06-30"", ""count"": 4, ""field"": ""DAS""}"
sev_HVDCADOPTHE0406_MOSB_2025-06-19,HVDC-ADOPT-HE-0406,PORT,MOSB,,NONE,0.0000,2025-06-19,warehouse_overlay(min),"{""agg"": ""min"", ""max_date"": ""2025-06-19"", ""count"": 2, ""field"": ""MOSB""}"
sev_HVDCADOPTHE0406_DAS_2025-06-30,HVDC-ADOPT-HE-0406,SITE,DAS,,NONE,0.0000,2025-06-30,warehouse_overlay(min),"{""agg"": ""min"", ""max_date"": ""2025-06-30"", ""count"": 2, ""field"": ""DAS""}"
sev_HVDCADOPTHE0407_MOSB_2025-06-19,HVDC-ADOPT-HE-0407,PORT,MOSB,,NONE,0.0000,2025-06-19,warehouse_overlay(min),"{""agg"": ""min"", ""max_date"": ""2025-06-19"", ""count"": 1, ""field"": ""MOSB""}"
sev_HVDCADOPTHE0407_DAS_2025-06-30,HVDC-ADOPT-HE-0407,SITE,DAS,,NONE,0.0000,2025-06-30,warehouse_overlay(min),"{""agg"": ""min"", ""max_date"": ""2025-06-30"", ""count"": 1, ""field"": ""DAS""}"
sev_HVDCADOPTHE0408_SHU_2025-06-27,HVDC-ADOPT-HE-0408,SITE,SHU,,NONE,0.0000,2025-06-27,warehouse_overlay(min),"{""agg"": ""min"", ""max_date"": ""2025-06-27"", ""count"": 2, ""field"": ""SHU""}"
sev_HVDCADOPTHE0409_SHU_2025-06-27,HVDC-ADOPT-HE-0409,SITE,SHU,,NONE,0.0000,2025-06-27,warehouse_overlay(min),"{""agg"": ""min"", ""max_date"": ""2025-06-27"", ""count"": 7, ""field"": ""SHU""}"
sev_HVDCADOPTHE0410_SHU_2025-06-27,HVDC-ADOPT-HE-0410,SITE,SHU,,NONE,0.0000,2025-06-27,warehouse_overlay(min),"{""agg"": ""min"", ""max_date"": ""2025-06-27"", ""count"": 1, ""field"": ""SHU""}"
sev_HVDCADOPTHE0411_MOSB_2025-06-27,HVDC-ADOPT-HE-0411,PORT,MOSB,,NONE,0.0000,2025-06-27,warehouse_overlay(min),"{""agg"": ""min"", ""max_date"": ""2025-06-27"", ""count"": 6, ""field"": ""MOSB""}"
sev_HVDCADOPTHE0411_DAS_2025-07-01,HVDC-ADOPT-HE-0411,SITE,DAS,,NONE,0.0000,2025-07-01,warehouse_overlay(min),"{""agg"": ""min"", ""max_date"": ""2025-07-01"", ""count"": 6, ""field"": ""DAS""}"
sev_HVDCADOPTHE0412_MOSB_2025-07-01,HVDC-ADOPT-HE-0412,PORT,MOSB,,NONE,0.0000,2025-07-01,warehouse_overlay(min),"{""agg"": ""min"", ""max_date"": ""2025-07-01"", ""count"": 4, ""field"": ""MOSB""}"
sev_HVDCADOPTHE0412_DAS_2025-07-12,HVDC-ADOPT-HE-0412,SITE,DAS,,NONE,0.0000,2025-07-12,warehouse_overlay(min),"{""agg"": ""min"", ""max_date"": ""2025-07-12"", ""count"": 4, ""field"": ""DAS""}"
sev_HVDCADOPTHE0413_DSVIndoor_2025-09-10,HVDC-ADOPT-HE-0413,WH,DSV Indoor,,NONE,0.0000,2025-09-10,warehouse_overlay(min),"{""agg"": ""min"", ""max_date"": ""2025-09-10"", ""count"": 8, ""field"": ""DSV Indoor""}"
sev_HVDCADOPTHE0414_DSVIndoor_2025-09-10,HVDC-ADOPT-HE-0414,WH,DSV Indoor,,NONE,0.0000,2025-09-10,warehouse_overlay(min),"{""agg"": ""min"", ""max_date"": ""2025-09-10"", ""count"": 1, ""field"": ""DSV Indoor""}"
sev_HVDCADOPTHE0414_MIR_2025-09-10,HVDC-ADOPT-HE-0414,SITE,MIR,,NONE,0.0000,2025-09-10,warehouse_overlay(min),"{""agg"": ""min"", ""max_date"": ""2025-09-10"", ""count"": 1, ""field"": ""MIR""}"
sev_HVDCADOPTHE0414_MOSB_2025-09-10,HVDC-ADOPT-HE-0414,PORT,MOSB,,NONE,0.0000,2025-09-10,warehouse_overlay(min),"{""agg"": ""min"", ""max_date"": ""2025-09-10"", ""count"": 1, ""field"": ""MOSB""}"
sev_HVDCADOPTHE0414_SHU_2025-09-10,HVDC-ADOPT-HE-0414,SITE,SHU,,NONE,0.0000,2025-09-10,warehouse_overlay(min),"{""agg"": ""min"", ""max_date"": ""2025-09-10"", ""count"": 1, ""field"": ""SHU""}"
sev_HVDCADOPTHE0415_MOSB_2025-07-01,HVDC-ADOPT-HE-0415,PORT,MOSB,,NONE,0.0000,2025-07-01,warehouse_overlay(min),"{""agg"": ""min"", ""max_date"": ""2025-07-01"", ""count"": 4, ""field"": ""MOSB""}"
sev_HVDCADOPTHE0417_SHU_2025-07-01,HVDC-ADOPT-HE-0417,SITE,SHU,,NONE,0.0000,2025-07-01,warehouse_overlay(min),"{""agg"": ""min"", ""max_date"": ""2025-07-01"", ""count"": 10, ""field"": ""SHU""}"
sev_HVDCADOPTHE0418_SHU_2025-07-11,HVDC-ADOPT-HE-0418,SITE,SHU,,NONE,0.0000,2025-07-11,warehouse_overlay(min),"{""agg"": ""min"", ""max_date"": ""2025-07-11"", ""count"": 18, ""field"": ""SHU""}"
sev_HVDCADOPTHE0419_SHU_2025-07-11,HVDC-ADOPT-HE-0419,SITE,SHU,,NONE,0.0000,2025-07-11,warehouse_overlay(min),"{""agg"": ""min"", ""max_date"": ""2025-07-11"", ""count"": 2, ""field"": ""SHU""}"
sev_HVDCADOPTHE0420_MOSB_2025-08-26,HVDC-ADOPT-HE-0420,PORT,MOSB,,NONE,0.0000,2025-08-26,warehouse_overlay(min),"{""agg"": ""min"", ""max_date"": ""2025-09-07"", ""count"": 6, ""field"": ""MOSB""}"
sev_HVDCADOPTHE0420_DAS_2025-09-09,HVDC-ADOPT-HE-0420,SITE,DAS,,NONE,0.0000,2025-09-09,warehouse_overlay(min),"{""agg"": ""min"", ""max_date"": ""2025-09-09"", ""count"": 2, ""field"": ""DAS""}"
sev_HVDCADOPTHE0421_MIR_2025-07-18,HVDC-ADOPT-HE-0421,SITE,MIR,,NONE,0.0000,2025-07-18,warehouse_overlay(min),"{""agg"": ""min"", ""max_date"": ""2025-07-18"", ""count"": 18, ""field"": ""MIR""}"
sev_HVDCADOPTHE0422_MIR_2025-07-18,HVDC-ADOPT-HE-0422,SITE,MIR,,NONE,0.0000,2025-07-18,warehouse_overlay(min),"{""agg"": ""min"", ""max_date"": ""2025-07-18"", ""count"": 2, ""field"": ""MIR""}"
sev_HVDCADOPTHE0423_MIR_2025-08-26,HVDC-ADOPT-HE-0423,SITE,MIR,,NONE,0.0000,2025-08-26,warehouse_overlay(min),"{""agg"": ""min"", ""max_date"": ""2025-08-26"", ""count"": 2, ""field"": ""MIR""}"
sev_HVDCADOPTHE0424_SHU_2025-08-26,HVDC-ADOPT-HE-0424,SITE,SHU,,NONE,0.0000,2025-08-26,warehouse_overlay(min),"{""agg"": ""min"", ""max_date"": ""2025-08-26"", ""count"": 2, ""field"": ""SHU""}"
sev_HVDCADOPTHE0429_DSVIndoor_2025-09-10,HVDC-ADOPT-HE-0429,WH,DSV Indoor,,NONE,0.0000,2025-09-10,warehouse_overlay(min),"{""agg"": ""min"", ""max_date"": ""2025-09-10"", ""count"": 6, ""field"": ""DSV Indoor""}"
sev_HVDCADOPTHE0430_MIR_2025-09-04,HVDC-ADOPT-HE-0430,SITE,MIR,,NONE,0.0000,2025-09-04,warehouse_overlay(min),"{""agg"": ""min"", ""max_date"": ""2025-09-04"", ""count"": 1, ""field"": ""MIR""}"
sev_HVDCADOPTHE0430_MOSB_2025-09-04,HVDC-ADOPT-HE-0430,PORT,MOSB,,NONE,0.0000,2025-09-04,warehouse_overlay(min),"{""agg"": ""min"", ""max_date"": ""2025-09-04"", ""count"": 1, ""field"": ""MOSB""}"
sev_HVDCADOPTHE0430_DAS_2025-09-06,HVDC-ADOPT-HE-0430,SITE,DAS,,NONE,0.0000,2025-09-06,warehouse_overlay(min),"{""agg"": ""min"", ""max_date"": ""2025-09-06"", ""count"": 1, ""field"": ""DAS""}"
sev_HVDCADOPTHE0430_DSVIndoor_2025-09-10,HVDC-ADOPT-HE-0430,WH,DSV Indoor,,NONE,0.0000,2025-09-10,warehouse_overlay(min),"{""agg"": ""min"", ""max_date"": ""2025-09-10"", ""count"": 1, ""field"": ""DSV Indoor""}"
sev_HVDCADOPTHE0431_MIR_2025-09-04,HVDC-ADOPT-HE-0431,SITE,MIR,,NONE,0.0000,2025-09-04,warehouse_overlay(min),"{""agg"": ""min"", ""max_date"": ""2025-09-04"", ""count"": 2, ""field"": ""MIR""}"
sev_HVDCADOPTHE0433_MOSB_2025-07-18,HVDC-ADOPT-HE-0433,PORT,MOSB,,NONE,0.0000,2025-07-18,warehouse_overlay(min),"{""agg"": ""min"", ""max_date"": ""2025-07-18"", ""count"": 26, ""field"": ""MOSB""}"
sev_HVDCADOPTHE0433_DAS_2025-07-27,HVDC-ADOPT-HE-0433,SITE,DAS,,NONE,0.0000,2025-07-27,warehouse_overlay(min),"{""agg"": ""min"", ""max_date"": ""2025-07-27"", ""count"": 26, ""field"": ""DAS""}"
sev_HVDCADOPTHE0434_MIR_2025-09-04,HVDC-ADOPT-HE-0434,SITE,MIR,,NONE,0.0000,2025-09-04,warehouse_overlay(min),"{""agg"": ""min"", ""max_date"": ""2025-09-04"", ""count"": 30, ""field"": ""MIR""}"
sev_HVDCADOPTHE0435_MOSB_2025-09-04,HVDC-ADOPT-HE-0435,PORT,MOSB,,NONE,0.0000,2025-09-04,warehouse_overlay(min),"{""agg"": ""min"", ""max_date"": ""2025-09-04"", ""count"": 44, ""field"": ""MOSB""}"
sev_HVDCADOPTHE0435_DAS_2025-09-07,HVDC-ADOPT-HE-0435,SITE,DAS,,NONE,0.0000,2025-09-07,warehouse_overlay(min),"{""agg"": ""min"", ""max_date"": ""2025-09-09"", ""count"": 44, ""field"": ""DAS""}"
sev_HVDCADOPTHE0436_MIR_2025-08-28,HVDC-ADOPT-HE-0436,SITE,MIR,,NONE,0.0000,2025-08-28,warehouse_overlay(min),"{""agg"": ""min"", ""max_date"": ""2025-08-28"", ""count"": 4, ""field"": ""MIR""}"
sev_HVDCADOPTHE0442_SHU_2025-07-30,HVDC-ADOPT-HE-0442,SITE,SHU,,NONE,0.0000,2025-07-30,warehouse_overlay(min),"{""agg"": ""min"", ""max_date"": ""2025-07-30"", ""count"": 29, ""field"": ""SHU""}"
sev_HVDCADOPTHE0443_MOSB_2025-07-16,HVDC-ADOPT-HE-0443,PORT,MOSB,,NONE,0.0000,2025-07-16,warehouse_overlay(min),"{""agg"": ""min"", ""max_date"": ""2025-07-16"", ""count"": 4, ""field"": ""MOSB""}"
sev_HVDCADOPTHE0443_AGI_2025-07-25,HVDC-ADOPT-HE-0443,SITE,AGI,,NONE,0.0000,2025-07-25,warehouse_overlay(min),"{""agg"": ""min"", ""max_date"": ""2025-07-25"", ""count"": 4, ""field"": ""AGI""}"
sev_HVDCADOPTHE0444_MIR_2025-07-18,HVDC-ADOPT-HE-0444,SITE,MIR,,NONE,0.0000,2025-07-18,warehouse_overlay(min),"{""agg"": ""min"", ""max_date"": ""2025-07-18"", ""count"": 5, ""field"": ""MIR""}"
sev_HVDCADOPTHE0445_SHU_2025-07-16,HVDC-ADOPT-HE-0445,SITE,SHU,,NONE,0.0000,2025-07-16,warehouse_overlay(min),"{""agg"": ""min"", ""max_date"": ""2025-07-16"", ""count"": 1, ""field"": ""SHU""}"
sev_HVDCADOPTHE0446_MOSB_2025-07-16,HVDC-ADOPT-HE-0446,PORT,MOSB,,NONE,0.0000,2025-07-16,warehouse_overlay(min),"{""agg"": ""min"", ""max_date"": ""2025-07-16"", ""count"": 4, ""field"": ""MOSB""}"
sev_HVDCADOPTHE0446_DAS_2025-07-20,HVDC-ADOPT-HE-0446,SITE,DAS,,NONE,0.0000,2025-07-20,warehouse_overlay(min),"{""agg"": ""min"", ""max_date"": ""2025-07-20"", ""count"": 4, ""field"": ""DAS""}"
sev_HVDCADOPTHE0447_MIR_2025-07-23,HVDC-ADOPT-HE-0447,SITE,MIR,,NONE,0.0000,2025-07-23,warehouse_overlay(min),"{""agg"": ""min"", ""max_date"": ""2025-07-23"", ""count"": 14, ""field"": ""MIR""}"
sev_HVDCADOPTHE0448_MIR_2025-07-23,HVDC-ADOPT-HE-0448,SITE,MIR,,NONE,0.0000,2025-07-23,warehouse_overlay(min),"{""agg"": ""min"", ""max_date"": ""2025-07-23"", ""count"": 2, ""field"": ""MIR""}"
sev_HVDCADOPTHE0449_SHU_2025-07-25,HVDC-ADOPT-HE-0449,SITE,SHU,,NONE,0.0000,2025-07-25,warehouse_overlay(min),"{""agg"": ""min"", ""max_date"": ""2025-07-25"", ""count"": 37, ""field"": ""SHU""}"
sev_HVDCADOPTHE0453_SHU_2025-07-23,HVDC-ADOPT-HE-0453,SITE,SHU,,NONE,0.0000,2025-07-23,warehouse_overlay(min),"{""agg"": ""min"", ""max_date"": ""2025-07-23"", ""count"": 34, ""field"": ""SHU""}"
sev_HVDCADOPTHE0454_MOSB_2025-09-11,HVDC-ADOPT-HE-0454,PORT,MOSB,,NONE,0.0000,2025-09-11,warehouse_overlay(min),"{""agg"": ""min"", ""max_date"": ""2025-09-11"", ""count"": 1, ""field"": ""MOSB""}"
sev_HVDCADOPTHE0455_SHU_2025-07-29,HVDC-ADOPT-HE-0455,SITE,SHU,,NONE,0.0000,2025-07-29,warehouse_overlay(min),"{""agg"": ""min"", ""max_date"": ""2025-07-29"", ""count"": 12, ""field"": ""SHU""}"
sev_HVDCADOPTHE0456_MIR_2025-08-12,HVDC-ADOPT-HE-0456,SITE,MIR,,NONE,0.0000,2025-08-12,warehouse_overlay(min),"{""agg"": ""min"", ""max_date"": ""2025-08-12"", ""count"": 12, ""field"": ""MIR""}"
sev_HVDCADOPTHE0457_MOSB_2025-08-12,HVDC-ADOPT-HE-0457,PORT,MOSB,,NONE,0.0000,2025-08-12,warehouse_overlay(min),"{""agg"": ""min"", ""max_date"": ""2025-08-12"", ""count"": 12, ""field"": ""MOSB""}"
sev_HVDCADOPTHE0457_DAS_2025-08-21,HVDC-ADOPT-HE-0457,SITE,DAS,,NONE,0.0000,2025-08-21,warehouse_overlay(min),"{""agg"": ""min"", ""max_date"": ""2025-08-21"", ""count"": 12, ""field"": ""DAS""}"
sev_HVDCADOPTHE0458_DSVOutdoor_2025-08-12,HVDC-ADOPT-HE-0458,WH,DSV Outdoor,,NONE,0.0000,2025-08-12,warehouse_overlay(min),"{""agg"": ""min"", ""max_date"": ""2025-08-12"", ""count"": 12, ""field"": ""DSV Outdoor""}"
sev_HVDCADOPTHE0461_MOSB_2025-07-16,HVDC-ADOPT-HE-0461,PORT,MOSB,,NONE,0.0000,2025-07-16,warehouse_overlay(min),"{""agg"": ""min"", ""max_date"": ""2025-07-16"", ""count"": 1, ""field"": ""MOSB""}"
sev_HVDCADOPTHE0462_MOSB_2025-07-16,HVDC-ADOPT-HE-0462,PORT,MOSB,,NONE,0.0000,2025-07-16,warehouse_overlay(min),"{""agg"": ""min"", ""max_date"": ""2025-07-16"", ""count"": 1, ""field"": ""MOSB""}"
sev_HVDCADOPTHE0462_DAS_2025-07-31,HVDC-ADOPT-HE-0462,SITE,DAS,,NONE,0.0000,2025-07-31,warehouse_overlay(min),"{""agg"": ""min"", ""max_date"": ""2025-07-31"", ""count"": 1, ""field"": ""DAS""}"
sev_HVDCADOPTHE0463_SHU_2025-07-26,HVDC-ADOPT-HE-0463,SITE,SHU,,NONE,0.0000,2025-07-26,warehouse_overlay(min),"{""agg"": ""min"", ""max_date"": ""2025-07-26"", ""count"": 4, ""field"": ""SHU""}"
sev_HVDCADOPTHE0469_MOSB_2025-08-05,HVDC-ADOPT-HE-0469,PORT,MOSB,,NONE,0.0000,2025-08-05,warehouse_overlay(min),"{""agg"": ""min"", ""max_date"": ""2025-08-05"", ""count"": 3, ""field"": ""MOSB""}"
sev_HVDCADOPTHE0469_DAS_2025-08-10,HVDC-ADOPT-HE-0469,SITE,DAS,,NONE,0.0000,2025-08-10,warehouse_overlay(min),"{""agg"": ""min"", ""max_date"": ""2025-08-10"", ""count"": 3, ""field"": ""DAS""}"
sev_HVDCADOPTHE0471_MIR_2025-09-07,HVDC-ADOPT-HE-0471,SITE,MIR,,NONE,0.0000,2025-09-07,warehouse_overlay(min),"{""agg"": ""min"", ""max_date"": ""2025-09-07"", ""count"": 4, ""field"": ""MIR""}"
sev_HVDCADOPTHE0472_MIR_2025-09-11,HVDC-ADOPT-HE-0472,SITE,MIR,,NONE,0.0000,2025-09-11,warehouse_overlay(min),"{""agg"": ""min"", ""max_date"": ""2025-09-16"", ""count"": 6, ""field"": ""MIR""}"
sev_HVDCADOPTHE04771_SHU_2025-08-21,HVDC-ADOPT-HE-0477-1,SITE,SHU,,NONE,0.0000,2025-08-21,warehouse_overlay(min),"{""agg"": ""min"", ""max_date"": ""2025-08-21"", ""count"": 7, ""field"": ""SHU""}"
sev_HVDCADOPTHE04772_SHU_2025-08-28,HVDC-ADOPT-HE-0477-2,SITE,SHU,,NONE,0.0000,2025-08-28,warehouse_overlay(min),"{""agg"": ""min"", ""max_date"": ""2025-08-28"", ""count"": 1, ""field"": ""SHU""}"
sev_HVDCADOPTHE0480_DAS_2025-08-22,HVDC-ADOPT-HE-0480,SITE,DAS,,NONE,0.0000,2025-08-22,warehouse_overlay(min),"{""agg"": ""min"", ""max_date"": ""2025-08-22"", ""count"": 7, ""field"": ""DAS""}"
sev_HVDCADOPTHE0482_MOSB_2025-08-11,HVDC-ADOPT-HE-0482,PORT,MOSB,,NONE,0.0000,2025-08-11,warehouse_overlay(min),"{""agg"": ""min"", ""max_date"": ""2025-08-11"", ""count"": 1, ""field"": ""MOSB""}"
sev_HVDCADOPTHE0487_DSVOutdoor_2025-09-06,HVDC-ADOPT-HE-0487,WH,DSV Outdoor,,NONE,0.0000,2025-09-06,warehouse_overlay(min),"{""agg"": ""min"", ""max_date"": ""2025-09-06"", ""count"": 5, ""field"": ""DSV Outdoor""}"
sev_HVDCADOPTHE0487_MOSB_2025-09-09,HVDC-ADOPT-HE-0487,PORT,MOSB,,NONE,0.0000,2025-09-09,warehouse_overlay(min),"{""agg"": ""min"", ""max_date"": ""2025-09-10"", ""count"": 5, ""field"": ""MOSB""}"
sev_HVDCADOPTHE0488_MIR_2025-09-04,HVDC-ADOPT-HE-0488,SITE,MIR,,NONE,0.0000,2025-09-04,warehouse_overlay(min),"{""agg"": ""min"", ""max_date"": ""2025-09-04"", ""count"": 8, ""field"": ""MIR""}"
sev_HVDCADOPTHE0493_DSVIndoor_2025-08-26,HVDC-ADOPT-HE-0493,WH,DSV Indoor,,NONE,0.0000,2025-08-26,warehouse_overlay(min),"{""agg"": ""min"", ""max_date"": ""2025-08-26"", ""count"": 1, ""field"": ""DSV Indoor""}"
sev_HVDCADOPTHE0493_MOSB_2025-08-26,HVDC-ADOPT-HE-0493,PORT,MOSB,,NONE,0.0000,2025-08-26,warehouse_overlay(min),"{""agg"": ""min"", ""max_date"": ""2025-08-26"", ""count"": 1, ""field"": ""MOSB""}"
sev_HVDCADOPTHE0493_MIR_2025-08-28,HVDC-ADOPT-HE-0493,SITE,MIR,,NONE,0.0000,2025-08-28,warehouse_overlay(min),"{""agg"": ""min"", ""max_date"": ""2025-08-28"", ""count"": 1, ""field"": ""MIR""}"
sev_HVDCADOPTHE0493_SHU_2025-08-28,HVDC-ADOPT-HE-0493,SITE,SHU,,NONE,0.0000,2025-08-28,warehouse_overlay(min),"{""agg"": ""min"", ""max_date"": ""2025-08-28"", ""count"": 1, ""field"": ""SHU""}"
sev_HVDCADOPTHE0493_DAS_2025-09-01,HVDC-ADOPT-HE-0493,SITE,DAS,,NONE,0.0000,2025-09-01,warehouse_overlay(min),"{""agg"": ""min"", ""max_date"": ""2025-09-01"", ""count"": 1, ""field"": ""DAS""}"
sev_HVDCADOPTHE0495_DSVOutdoor_2025-09-06,HVDC-ADOPT-HE-0495,WH,DSV Outdoor,,NONE,0.0000,2025-09-06,warehouse_overlay(min),"{""agg"": ""min"", ""max_date"": ""2025-09-06"", ""count"": 8, ""field"": ""DSV Outdoor""}"
sev_HVDCADOPTHE0496_MIR_2025-09-08,HVDC-ADOPT-HE-0496,SITE,MIR,,NONE,0.0000,2025-09-08,warehouse_overlay(min),"{""agg"": ""min"", ""max_date"": ""2025-09-08"", ""count"": 8, ""field"": ""MIR""}"
sev_HVDCADOPTHE0497_MOSB_2025-09-15,HVDC-ADOPT-HE-0497,PORT,MOSB,,NONE,0.0000,2025-09-15,warehouse_overlay(min),"{""agg"": ""min"", ""max_date"": ""2025-09-15"", ""count"": 61, ""field"": ""MOSB""}"
sev_HVDCADOPTHELOC0001_DSVIndoor_2025-01-07,HVDC-ADOPT-HE-LOC-0001,WH,DSV Indoor,,NONE,0.0000,2025-01-07,warehouse_overlay(min),"{""agg"": ""min"", ""max_date"": ""2025-01-07"", ""count"": 20, ""field"": ""DSV Indoor""}"
sev_HVDCADOPTHELOC0001_MOSB_2025-05-28,HVDC-ADOPT-HE-LOC-0001,PORT,MOSB,,NONE,0.0000,2025-05-28,warehouse_overlay(min),"{""agg"": ""min"", ""max_date"": ""2025-05-29"", ""count"": 20, ""field"": ""MOSB""}"
sev_HVDCADOPTHELOC0001_DAS_2025-06-10,HVDC-ADOPT-HE-LOC-0001,SITE,DAS,,NONE,0.0000,2025-06-10,warehouse_overlay(min),"{""agg"": ""min"", ""max_date"": ""2025-06-10"", ""count"": 20, ""field"": ""DAS""}"
sev_HVDCADOPTHELOC0004_DSVIndoor_2025-04-10,HVDC-ADOPT-HE-LOC-0004,WH,DSV Indoor,,NONE,0.0000,2025-04-10,warehouse_overlay(min),"{""agg"": ""min"", ""max_date"": ""2025-04-10"", ""count"": 8, ""field"": ""DSV Indoor""}"
sev_HVDCADOPTHELOC0004_MOSB_2025-06-03,HVDC-ADOPT-HE-LOC-0004,PORT,MOSB,,NONE,0.0000,2025-06-03,warehouse_overlay(min),"{""agg"": ""min"", ""max_date"": ""2025-06-03"", ""count"": 4, ""field"": ""MOSB""}"
sev_HVDCADOPTHELOC0004_DAS_2025-06-10,HVDC-ADOPT-HE-LOC-0004,SITE,DAS,,NONE,0.0000,2025-06-10,warehouse_overlay(min),"{""agg"": ""min"", ""max_date"": ""2025-06-10"", ""count"": 4, ""field"": ""DAS""}"
sev_HVDCADOPTHELOC0007_MOSB_2025-08-24,HVDC-ADOPT-HE-LOC-0007,PORT,MOSB,,NONE,0.0000,2025-08-24,warehouse_overlay(min),"{""agg"": ""min"", ""max_date"": ""2025-08-24"", ""count"": 3, ""field"": ""MOSB""}"
sev_HVDCADOPTHELOC0007_DSVIndoor_2025-08-25,HVDC-ADOPT-HE-LOC-0007,WH,DSV Indoor,,NONE,0.0000,2025-08-25,warehouse_overlay(min),"{""agg"": ""min"", ""max_date"": ""2025-08-25"", ""count"": 6, ""field"": ""DSV Indoor""}"
sev_HVDCADOPTHELOC0008_DSVAlMarkaz_2025-05-07,HVDC-ADOPT-HE-LOC-0008,WH,DSV Al Markaz,,NONE,0.0000,2025-05-07,warehouse_overlay(min),"{""agg"": ""min"", ""max_date"": ""2025-05-07"", ""count"": 20, ""field"": ""DSV Al Markaz""}"
sev_HVDCADOPTSIM0001_SHU_2024-03-28,HVDC-ADOPT-SIM-0001,SITE,SHU,,NONE,0.0000,2024-03-28,warehouse_overlay(min),"{""agg"": ""min"", ""max_date"": ""2024-03-28"", ""count"": 1, ""field"": ""SHU""}"
sev_HVDCADOPTSIM0001_AGI_2024-04-04,HVDC-ADOPT-SIM-0001,SITE,AGI,,NONE,0.0000,2024-04-04,warehouse_overlay(min),"{""agg"": ""min"", ""max_date"": ""2024-04-04"", ""count"": 1, ""field"": ""AGI""}"
sev_HVDCADOPTSIM0001_DAS_2024-04-04,HVDC-ADOPT-SIM-0001,SITE,DAS,,NONE,0.0000,2024-04-04,warehouse_overlay(min),"{""agg"": ""min"", ""max_date"": ""2024-04-04"", ""count"": 1, ""field"": ""DAS""}"
sev_HVDCADOPTSIM0001_MIR_2024-04-18,HVDC-ADOPT-SIM-0001,SITE,MIR,,NONE,0.0000,2024-04-18,warehouse_overlay(min),"{""agg"": ""min"", ""max_date"": ""2024-04-18"", ""count"": 1, ""field"": ""MIR""}"
sev_HVDCADOPTSIM0002_MIR_2024-06-24,HVDC-ADOPT-SIM-0002,SITE,MIR,,NONE,0.0000,2024-06-24,warehouse_overlay(min),"{""agg"": ""min"", ""max_date"": ""2024-06-24"", ""count"": 4, ""field"": ""MIR""}"
