hvdc_code,case_no,site_code,eq_no,pkg,description,final_location,storage,l_cm,w_cm,h_cm,cbm,nw_kg,gw_kg,sqm,vendor
HVDC-ADOPT-HE-0129,364137,AGI,EQ-009,1,GSBL145-650 Bushing,DSV Outdoor,Outdoor covered,450.0,89.0,95.0,3.80475,340.0,615.0,4.005,HITACHI
HVDC-ADOPT-HE-0129,364138,AGI,EQ-009,1,GSBL145-650 Bushing,DSV Outdoor,Outdoor covered,450.0,89.0,95.0,3.80475,340.0,615.0,4.005,HITACHI
HVDC-ADOPT-HE-0129,364139,AGI,EQ-009,1,GSBL145-650 Bushing,DSV Outdoor,Outdoor covered,450.0,89.0,95.0,3.80475,340.0,615.0,4.005,HITACHI
HVDC-ADOPT-HE-0129,364152,AGI,EQ-009,1,GSA52-AA Bushing,DSV Outdoor,Outdoor covered,260.0,64.0,71.0,1.18144,112.0,202.0,1.664,HITACHI
HVDC-ADOPT-HE-0129,364153,AGI,EQ-009,1,GSA52-AA Bushing,DSV Outdoor,Outdoor covered,260.0,64.0,71.0,1.18144,112.0,202.0,1.664,HITACHI
HVDC-ADOPT-HE-0129,364154,AGI,EQ-009,1,GSA52-AA Bushing,DSV Outdoor,Outdoor covered,260.0,64.0,71.0,1.18144,112.0,202.0,1.664,HITACHI
HVDC-ADOPT-HE-0129,364155,AGI,EQ-009,1,GSA52-AA Bushing,DSV Outdoor,Outdoor covered,260.0,64.0,71.0,1.18144,112.0,202.0,1.664,HITACHI
HVDC-ADOPT-HE-0129,364156,AGI,EQ-009,1,GSA52-AA Bushing,DSV Outdoor,Outdoor covered,260.0,64.0,71.0,1.18144,112.0,202.0,1.664,HITACHI
HVDC-ADOPT-HE-0129,364157,AGI,EQ-009,1,GSA52-AA Bushing,DSV Outdoor,Outdoor covered,260.0,64.0,71.0,1.18144,112.0,202.0,1.664,HITACHI
HVDC-ADOPT-HE-0129,364158,AGI,EQ-009,1,GSA52-AA Bushing,DSV Outdoor,Outdoor covered,260.0,64.0,71.0,1.18144,120.0,200.0,1.664,HITACHI
HVDC-ADOPT-HE-0129,364159,AGI,EQ-009,1,GSA52-AA Bushing,DSV Outdoor,Outdoor covered,260.0,64.0,71.0,1.18144,120.0,200.0,1.664,HITACHI
HVDC-ADOPT-HE-0129,364160,AGI,EQ-009,1,GSA52-AA Bushing,DSV Outdoor,Outdoor covered,260.0,64.0,71.0,1.18144,120.0,200.0,1.664,HITACHI
HVDC-ADOPT-HE-0129,364161,AGI,EQ-009,1,GSA52-AA Bushing,DSV Outdoor,Outdoor covered,260.0,64.0,71.0,1.18144,120.0,200.0,1.664,HITACHI
HVDC-ADOPT-HE-0129,364162,AGI,EQ-009,1,GSA52-AA Bushing,DSV Outdoor,Outdoor covered,260.0,64.0,71.0,1.18144,120.0,200.0,1.664,HITACHI
HVDC-ADOPT-HE-0129,364163,AGI,EQ-009,1,GSA52-AA Bushing,DSV Outdoor,Outdoor covered,260.0,64.0,71.0,1.18144,120.0,200.0,1.664,HITACHI
HVDC-ADOPT-HE-0129,364164,AGI,EQ-009,1,GSA52-AA Bushing,DSV Outdoor,Outdoor covered,260.0,64.0,71.0,1.18144,120.0,200.0,1.664,HITACHI
HVDC-ADOPT-HE-0129,364165,AGI,EQ-009,1,GSA52-AA Bushing,DSV Outdoor,Outdoor covered,260.0,64.0,71.0,1.18144,120.0,200.0,1.664,HITACHI
HVDC-ADOPT-HE-0129,364188,AGI,EQ-009,1,GSBL145-650 Bushing,DSV Outdoor,Outdoor covered,450.0,89.0,95.0,3.80475,340.0,615.0,4.005,HITACHI
HVDC-ADOPT-HE-0129,364189,AGI,EQ-009,1,GSA52-AA Bushing,DSV Outdoor,Outdoor covered,260.0,64.0,71.0,1.18144,120.0,210.0,1.664,HITACHI
HVDC-ADOPT-HE-0129,365332,AGI,EQ-009,1,GSCL1300 Bushing,DSV Outdoor,Outdoor covered,750.0,91.0,105.0,7.16625,1090.0,1650.0,6.825,HITACHI
HVDC-ADOPT-HE-0129,365333,AGI,EQ-009,1,Corona shield,DSV Outdoor,Outdoor covered,186.0,93.0,80.0,1.38384,25.0,70.0,1.7298,HITACHI
HVDC-ADOPT-HE-0129,365334,AGI,EQ-009,1,GSCL1300 Bushing,DSV Outdoor,Outdoor covered,750.0,91.0,105.0,7.16625,1090.0,1650.0,6.825,HITACHI
HVDC-ADOPT-HE-0129,365335,AGI,EQ-009,1,Corona shield,DSV Outdoor,Outdoor covered,186.0,93.0,80.0,1.38384,25.0,70.0,1.7298,HITACHI
HVDC-ADOPT-HE-0129,365336,AGI,EQ-009,1,GSCL1300 Bushing,DSV Outdoor,Outdoor covered,750.0,91.0,105.0,7.16625,1090.0,1650.0,6.825,HITACHI
HVDC-ADOPT-HE-0129,365337,AGI,EQ-009,1,Corona shield,DSV Outdoor,Outdoor covered,186.0,93.0,80.0,1.38384,25.0,70.0,1.7298,HITACHI
HVDC-ADOPT-HE-0129,365338,AGI,EQ-009,1,GSCL1300 Bushing,DSV Outdoor,Outdoor covered,750.0,91.0,105.0,7.16625,1090.0,1650.0,6.825,HITACHI
HVDC-ADOPT-HE-0129,365339,AGI,EQ-009,1,Corona shield,DSV Outdoor,Outdoor covered,186.0,93.0,80.0,1.38384,25.0,70.0,1.7298,HITACHI
HVDC-ADOPT-HE-0129,365340,AGI,EQ-009,1,GSCL1300 Bushing,DSV Outdoor,Outdoor covered,750.0,91.0,105.0,7.16625,1090.0,1650.0,6.825,HITACHI
HVDC-ADOPT-HE-0129,365341,AGI,EQ-009,1,Corona shield,DSV Outdoor,Outdoor covered,186.0,93.0,80.0,1.38384,25.0,70.0,1.7298,HITACHI
HVDC-ADOPT-HE-0129,365342,AGI,EQ-009,1,GSCL1300 Bushing,DSV Outdoor,Outdoor covered,750.0,91.0,105.0,7.16625,1090.0,1650.0,6.825,HITACHI
HVDC-ADOPT-HE-0129,365343,AGI,EQ-009,1,Corona shield,DSV Outdoor,Outdoor covered,186.0,93.0,80.0,1.38384,25.0,70.0,1.7298,HITACHI
HVDC-ADOPT-HE-0129,365344,AGI,EQ-009,1,GSCL1300 Bushing,DSV Outdoor,Outdoor covered,750.0,91.0,105.0,7.16625,1090.0,1650.0,6.825,HITACHI
HVDC-ADOPT-HE-0129,365345,AGI,EQ-009,1,Corona shield,DSV Outdoor,Outdoor covered,186.0,93.0,80.0,1.38384,25.0,70.0,1.7298,HITACHI
HVDC-ADOPT-HE-0129,365346,AGI,EQ-009,1,GSCL1300 Bushing,DSV Outdoor,Outdoor covered,750.0,91.0,105.0,7.16625,1090.0,1650.0,6.825,HITACHI
HVDC-ADOPT-HE-0129,365347,AGI,EQ-009,1,Corona shield,DSV Outdoor,Outdoor covered,186.0,93.0,80.0,1.38384,25.0,70.0,1.7298,HITACHI
HVDC-ADOPT-HE-0129,365348,AGI,EQ-009,1,GSCL1300 Bushing,DSV Outdoor,Outdoor covered,750.0,91.0,105.0,7.16625,1090.0,1650.0,6.825,HITACHI
HVDC-ADOPT-HE-0129,365349,AGI,EQ-009,1,Corona shield,DSV Outdoor,Outdoor covered,186.0,93.0,80.0,1.38384,25.0,70.0,1.7298,HITACHI
HVDC-ADOPT-HE-0129,365350,AGI,EQ-009,1,GSCL1300 Bushing,DSV Outdoor,Outdoor covered,750.0,91.0,105.0,7.16625,1090.0,1650.0,6.825,HITACHI
HVDC-ADOPT-HE-0129,365351,AGI,EQ-009,1,Corona shield,DSV Outdoor,Outdoor covered,186.0,93.0,80.0,1.38384,25.0,70.0,1.7298,HITACHI
HVDC-ADOPT-HE-0129,365352,AGI,EQ-009,1,GSCL1300 Bushing,DSV Outdoor,Outdoor covered,750.0,91.0,105.0,7.16625,1090.0,1650.0,6.825,HITACHI
HVDC-ADOPT-HE-0129,365353,AGI,EQ-009,1,Corona shield,DSV Outdoor,Outdoor covered,135.0,135.0,109.0,1.986525,48.0,90.0,1.8225,HITACHI
HVDC-ADOPT-HE-0129,365354,AGI,EQ-009,1,GSCL1300 Bushing,DSV Outdoor,Outdoor covered,750.0,91.0,105.0,7.16625,1090.0,1630.0,6.825,HITACHI
HVDC-ADOPT-HE-0129,365355,AGI,EQ-009,1,Corona shield,DSV Outdoor,Outdoor covered,135.0,135.0,109.0,1.986525,48.0,90.0,1.8225,HITACHI
HVDC-ADOPT-HE-0129,365356,AGI,EQ-009,1,GSCL1300 Bushing,DSV Outdoor,Outdoor covered,750.0,91.0,105.0,7.16625,1090.0,1650.0,6.825,HITACHI
HVDC-ADOPT-HE-0129,365357,AGI,EQ-009,1,Corona shield,DSV Outdoor,Outdoor covered,135.0,135.0,109.0,1.986525,48.0,90.0,1.8225,HITACHI
HVDC-ADOPT-HE-0129,365358,AGI,EQ-009,1,GSCL1300 Bushing,DSV Outdoor,Outdoor covered,750.0,91.0,105.0,7.16625,1090.0,1650.0,6.825,HITACHI
HVDC-ADOPT-HE-0129,365359,AGI,EQ-009,1,Corona shield,DSV Outdoor,Outdoor covered,135.0,135.0,109.0,1.986525,48.0,90.0,1.8225,HITACHI
HVDC-ADOPT-HE-0129,365360,AGI,EQ-009,1,GSCL1300 Bushing,DSV Outdoor,Outdoor covered,750.0,91.0,105.0,7.16625,1090.0,1650.0,6.825,HITACHI
HVDC-ADOPT-HE-0129,365361,AGI,EQ-009,1,Corona shield,DSV Outdoor,Outdoor covered,135.0,135.0,109.0,1.986525,48.0,90.0,1.8225,HITACHI
HVDC-ADOPT-HE-0129,365362,AGI,EQ-009,1,GSCL1300 Bushing,DSV Outdoor,Outdoor covered,750.0,91.0,105.0,7.16625,1090.0,1650.0,6.825,HITACHI
HVDC-ADOPT-HE-0129,365363,AGI,EQ-009,1,Corona shield,DSV Outdoor,Outdoor covered,135.0,135.0,109.0,1.986525,48.0,90.0,1.8225,HITACHI
HVDC-ADOPT-HE-0129,365364,AGI,EQ-009,1,GSCL1300 Bushing,DSV Outdoor,Outdoor covered,750.0,91.0,105.0,7.16625,1090.0,1650.0,6.825,HITACHI
HVDC-ADOPT-HE-0129,365365,AGI,EQ-009,1,Corona shield,DSV Outdoor,Outdoor covered,135.0,135.0,109.0,1.986525,48.0,90.0,1.8225,HITACHI
HVDC-ADOPT-HE-0129,365366,AGI,EQ-009,1,GSCL1300 Bushing,DSV Outdoor,Outdoor covered,750.0,91.0,105.0,7.16625,1090.0,1630.0,6.825,HITACHI
HVDC-ADOPT-HE-0129,365367,AGI,EQ-009,1,Corona shield,DSV Outdoor,Outdoor covered,135.0,135.0,109.0,1.986525,48.0,90.0,1.8225,HITACHI
HVDC-ADOPT-HE-0129,365368,AGI,EQ-009,1,GSCL1300 Bushing,DSV Outdoor,Outdoor covered,750.0,91.0,105.0,7.16625,1090.0,1630.0,6.825,HITACHI
HVDC-ADOPT-HE-0129,365369,AGI,EQ-009,1,Corona shield,DSV Outdoor,Outdoor covered,135.0,135.0,109.0,1.986525,48.0,90.0,1.8225,HITACHI
HVDC-ADOPT-HE-0129,365370,AGI,EQ-009,1,GSCL1300 Bushing,DSV Outdoor,Outdoor covered,752.0,92.0,105.0,7.26432,1110.0,1655.0,6.9184,HITACHI
HVDC-ADOPT-HE-0129,365371,AGI,EQ-009,1,Corona shield,DSV Outdoor,Outdoor covered,135.0,135.0,109.0,1.986525,48.0,90.0,1.8225,HITACHI
HVDC-ADOPT-HE-0129,365372,AGI,EQ-009,1,GSCL1300 Bushing,DSV Outdoor,Outdoor covered,750.0,91.0,105.0,7.16625,1090.0,1650.0,6.825,HITACHI
HVDC-ADOPT-HE-0129,365373,AGI,EQ-009,1,Corona shield,DSV Outdoor,Outdoor covered,135.0,135.0,109.0,1.986525,48.0,90.0,1.8225,HITACHI
HVDC-ADOPT-HE-0129,365374,AGI,EQ-009,1,GSCL1300 Bushing,DSV Outdoor,Outdoor covered,750.0,91.0,105.0,7.16625,1090.0,1650.0,6.825,HITACHI
HVDC-ADOPT-HE-0129,365375,AGI,EQ-009,1,Corona shield,DSV Outdoor,Outdoor covered,135.0,135.0,109.0,1.986525,48.0,90.0,1.8225,HITACHI
HVDC-ADOPT-HE-0129,365378,AGI,EQ-009,1,GSCL1300 Bushing,DSV Outdoor,Outdoor covered,750.0,91.0,105.0,7.16625,1090.0,1650.0,6.825,HITACHI
HVDC-ADOPT-HE-0129,365379,AGI,EQ-009,1,Corona shield,DSV Outdoor,Outdoor covered,135.0,135.0,109.0,1.986525,48.0,90.0,1.8225,HITACHI
HVDC-ADOPT-HE-0129,365380,AGI,EQ-009,1,GSCL1300 Bushing,DSV Outdoor,Outdoor covered,750.0,91.0,105.0,7.16625,1090.0,1650.0,6.825,HITACHI
HVDC-ADOPT-HE-0129,365381,AGI,EQ-009,1,Corona shield,DSV Outdoor,Outdoor covered,135.0,135.0,109.0,1.986525,48.0,90.0,1.8225,HITACHI
HVDC-ADOPT-HE-0130,191108,SHU,EQ-033,1,DC Neutral Earthing Resistor,SHU,Indoor,285.0,250.0,230.0,16.3875,800.0,1400.0,7.125,HITACHI
HVDC-ADOPT-HE-0130,191109,SHU,EQ-033,1,Insulators and Terminals,SHU,Indoor,125.0,110.0,50.0,0.6875,40.0,115.0,1.375,HITACHI
HVDC-ADOPT-HE-0131,191110,SHU,EQ-033,1,Spare DC Neutral Earthing Resistor,SHU,Indoor,285.0,250.0,230.0,16.3875,800.0,1400.0,7.125,HITACHI
HVDC-ADOPT-HE-0131,191111,SHU,EQ-033,1,Spare Insulators and Terminals,SHU,Indoor,125.0,110.0,50.0,0.6875,40.0,115.0,1.375,HITACHI
HVDC-ADOPT-HE-0132,208500,DAS,EQ-033,1,DC Neutral Earthing Resistor,DAS,Indoor,335.0,295.0,240.0,23.718,1100.0,1900.0,9.8825,HITACHI
HVDC-ADOPT-HE-0132,208501,DAS,EQ-033,1,DC Neutral Earthing Resistor,DAS,Indoor,335.0,295.0,240.0,23.718,1100.0,1900.0,9.8825,HITACHI
HVDC-ADOPT-HE-0132,208502,DAS,EQ-033,1,Insulators and Terminals,DAS,Indoor,125.0,110.0,50.0,0.6875,40.0,115.0,1.375,HITACHI
HVDC-ADOPT-HE-0132,208503,DAS,EQ-033,1,Insulators and Terminals,DAS,Indoor,125.0,110.0,50.0,0.6875,40.0,115.0,1.375,HITACHI
HVDC-ADOPT-HE-0133,208504,DAS,EQ-033,1,Spare DC Neutral Earthing Resistor,DAS,Indoor,335.0,295.0,240.0,23.718,1100.0,1900.0,9.8825,HITACHI
HVDC-ADOPT-HE-0133,208505,DAS,EQ-033,1,Spare Insulators and Terminals,DAS,Indoor,125.0,110.0,50.0,0.6875,40.0,115.0,1.375,HITACHI
HVDC-ADOPT-HE-0134,191112,SHU,EQ-076,1,Outdoor Current Transformer GIF 36-58,SHU,Outdoor covered,140.0,109.0,83.0,1.26658,248.0,360.0,1.526,HITACHI
HVDC-ADOPT-HE-0134,191113,SHU,EQ-076,1,Outdoor Current Transformer GIF 36-58,SHU,Outdoor covered,140.0,109.0,83.0,1.26658,248.0,357.0,1.526,HITACHI
HVDC-ADOPT-HE-0134,191114,SHU,EQ-076,1,Outdoor Current Transformer GSWF 24,SHU,Outdoor covered,118.0,80.0,80.0,0.7552,282.0,345.0,0.944,HITACHI
HVDC-ADOPT-HE-0134,191115,SHU,EQ-076,1,Outdoor Current Transformer GSWF 24,SHU,Outdoor covered,100.0,60.0,79.0,0.474,160.0,206.0,0.6,HITACHI
HVDC-ADOPT-HE-0135,191116,SHU,EQ-076,1,Outdoor Current Transformer GIF 36-58 SPARE,SHU,Outdoor covered,140.0,109.0,83.0,1.26658,248.0,359.0,1.526,HITACHI
HVDC-ADOPT-HE-0135,191117,SHU,EQ-076,1,Outdoor Current Transformer GSWF 24 SPARE,SHU,Outdoor covered,80.0,70.0,80.0,0.448,141.0,188.0,0.56,HITACHI
HVDC-ADOPT-HE-0135,191118,SHU,EQ-076,1,Outdoor Current Transformer GSWF 24 SPARE,SHU,Outdoor covered,80.0,60.0,79.0,0.3792,80.0,121.0,0.48,HITACHI
HVDC-ADOPT-HE-0136,280076,MIR,EQ-076,1,Outdoor Current Transformer GSWF 24,MIR,Outdoor covered,118.0,118.0,80.0,1.11392,564.0,653.0,1.3924,HITACHI
HVDC-ADOPT-HE-0137,280077,MIR,EQ-076,1,Outdoor Current Transformer GSWF 24 SPARE,MIR,Outdoor covered,80.0,70.0,80.0,0.448,141.0,190.0,0.56,HITACHI
HVDC-ADOPT-HE-0138,208506,DAS,EQ-076,1,Outdoor Current Transformer GSWF 24,DAS,Outdoor covered,100.0,60.0,79.0,0.474,160.0,205.0,0.6,HITACHI
HVDC-ADOPT-HE-0138,208507,DAS,EQ-076,1,Outdoor Current Transformer GSWF 24,DAS,Outdoor covered,118.0,80.0,80.0,0.7552,282.0,343.0,0.944,HITACHI
HVDC-ADOPT-HE-0138,365508,AGI,EQ-076,1,Outdoor Current Transformer GSWF 24,DSV Outdoor,Outdoor covered,118.0,118.0,80.0,1.11392,580.0,658.0,1.3924,HITACHI
HVDC-ADOPT-HE-0139,208508,DAS,EQ-076,1,Outdoor Current Transformer GSWF 24 SPARE,DAS,Outdoor covered,80.0,60.0,79.0,0.3792,80.0,121.0,0.48,HITACHI
HVDC-ADOPT-HE-0139,208509,DAS,EQ-076,1,Outdoor Current Transformer GSWF 24 SPARE,DAS,Outdoor covered,80.0,70.0,80.0,0.448,141.0,188.0,0.56,HITACHI
HVDC-ADOPT-HE-0139,365509,AGI,EQ-076,1,Outdoor Current Transformer GSWF 24 Spare,DSV Outdoor,Outdoor covered,80.0,70.0,80.0,0.448,145.0,191.0,0.56,HITACHI
HVDC-ADOPT-HE-0140,365110,AGI,EQ-001,1,Layer - 12 Cells,DSV Al Markaz,Indoor,365.0,233.0,172.0,14.62774,4500.0,5000.0,8.5045,HITACHI
HVDC-ADOPT-HE-0140,365119,AGI,EQ-001,1,Layer - 12 Cells,DSV Al Markaz,Indoor,365.0,233.0,172.0,14.62774,4500.0,5000.0,8.5045,HITACHI
HVDC-ADOPT-HE-0140,365127,AGI,EQ-001,1,Layer - 12 Cells,DSV Al Markaz,Indoor,365.0,233.0,172.0,14.62774,4500.0,5000.0,8.5045,HITACHI
HVDC-ADOPT-HE-0140,365128,AGI,EQ-001,1,Layer - 12 Cells,DSV Al Markaz,Indoor,365.0,233.0,172.0,14.62774,4500.0,5000.0,8.5045,HITACHI
HVDC-ADOPT-HE-0140,365131,AGI,EQ-001,1,Layer - 12 Cells,DSV Al Markaz,Indoor,365.0,233.0,172.0,14.62774,4500.0,5000.0,8.5045,HITACHI
HVDC-ADOPT-HE-0140,365133,AGI,EQ-001,1,Layer - 12 Cells,DSV Al Markaz,Indoor,365.0,233.0,172.0,14.62774,4500.0,5000.0,8.5045,HITACHI
HVDC-ADOPT-HE-0140,365143,AGI,EQ-001,1,Layer - 12 Cells,DSV Al Markaz,Indoor,365.0,233.0,172.0,14.62774,4500.0,5000.0,8.5045,HITACHI
HVDC-ADOPT-HE-0140,365146,AGI,EQ-001,1,Layer - 12 Cells,DSV Al Markaz,Indoor,365.0,233.0,172.0,14.62774,4500.0,5000.0,8.5045,HITACHI
HVDC-ADOPT-HE-0140,365148,AGI,EQ-001,1,Layer - 12 Cells,DSV Al Markaz,Indoor,365.0,233.0,172.0,14.62774,4500.0,5000.0,8.5045,HITACHI
HVDC-ADOPT-HE-0140,365150,AGI,EQ-001,1,Layer - 12 Cells,DSV Al Markaz,Indoor,365.0,233.0,172.0,14.62774,4500.0,5000.0,8.5045,HITACHI
HVDC-ADOPT-HE-0140,365151,AGI,EQ-001,1,Layer - 12 Cells,DSV Al Markaz,Indoor,365.0,233.0,172.0,14.62774,4500.0,5000.0,8.5045,HITACHI
HVDC-ADOPT-HE-0140,365163,AGI,EQ-001,1,Layer - 12 Cells,DSV Al Markaz,Indoor,365.0,233.0,172.0,14.62774,4500.0,5000.0,8.5045,HITACHI
HVDC-ADOPT-HE-0140,365166,AGI,EQ-001,1,Layer - 12 Cells,DSV Al Markaz,Indoor,365.0,233.0,172.0,14.62774,4500.0,5000.0,8.5045,HITACHI
HVDC-ADOPT-HE-0140,365167,AGI,EQ-001,1,Layer - 12 Cells,DSV Al Markaz,Indoor,365.0,233.0,172.0,14.62774,4500.0,5000.0,8.5045,HITACHI
HVDC-ADOPT-HE-0140,365168,AGI,EQ-001,1,Layer - 12 Cells,DSV Al Markaz,Indoor,365.0,233.0,172.0,14.62774,4500.0,5000.0,8.5045,HITACHI
HVDC-ADOPT-HE-0140,365169,AGI,EQ-001,1,Layer - 12 Cells,DSV Al Markaz,Indoor,365.0,233.0,172.0,14.62774,4500.0,5000.0,8.5045,HITACHI
HVDC-ADOPT-HE-0140,365170,AGI,EQ-001,1,Layer - 12 Cells,DSV Al Markaz,Indoor,365.0,233.0,172.0,14.62774,4500.0,5000.0,8.5045,HITACHI
HVDC-ADOPT-HE-0140,365171,AGI,EQ-001,1,Layer - 12 Cells,DSV Al Markaz,Indoor,365.0,233.0,172.0,14.62774,4500.0,5000.0,8.5045,HITACHI
HVDC-ADOPT-HE-0140,365173,AGI,EQ-001,1,Layer - 12 Cells,DSV Al Markaz,Indoor,365.0,233.0,172.0,14.62774,4500.0,5000.0,8.5045,HITACHI
HVDC-ADOPT-HE-0140,365174,AGI,EQ-001,1,Layer - 12 Cells,DSV Al Markaz,Indoor,365.0,233.0,172.0,14.62774,4500.0,5000.0,8.5045,HITACHI
HVDC-ADOPT-HE-0140,365248,AGI,EQ-001,1,Layer - 12 Cells,DSV Al Markaz,Indoor,365.0,233.0,172.0,14.62774,4500.0,5000.0,8.5045,HITACHI
HVDC-ADOPT-HE-0140,365251,AGI,EQ-001,1,Layer - 12 Cells,DSV Al Markaz,Indoor,365.0,233.0,172.0,14.62774,4500.0,5000.0,8.5045,HITACHI
HVDC-ADOPT-HE-0140,365252,AGI,EQ-001,1,Layer - 12 Cells,DSV Al Markaz,Indoor,365.0,233.0,172.0,14.62774,4500.0,5000.0,8.5045,HITACHI
HVDC-ADOPT-HE-0140,365257,AGI,EQ-001,1,Layer - 12 Cells,DSV Al Markaz,Indoor,365.0,233.0,172.0,14.62774,4500.0,5000.0,8.5045,HITACHI
HVDC-ADOPT-HE-0140,365266,AGI,EQ-001,1,Layer - 12 Cells,DSV Al Markaz,Indoor,365.0,233.0,172.0,14.62774,4500.0,5000.0,8.5045,HITACHI
HVDC-ADOPT-HE-0140,365272,AGI,EQ-001,1,Layer - 12 Cells,DSV Al Markaz,Indoor,365.0,233.0,172.0,14.62774,4500.0,5000.0,8.5045,HITACHI
HVDC-ADOPT-HE-0140,365274,AGI,EQ-001,1,Layer - 12 Cells,DSV Al Markaz,Indoor,365.0,233.0,172.0,14.62774,4500.0,5000.0,8.5045,HITACHI
HVDC-ADOPT-HE-0140,365277,AGI,EQ-001,1,Layer - 12 Cells,DSV Al Markaz,Indoor,365.0,233.0,172.0,14.62774,4500.0,5000.0,8.5045,HITACHI
HVDC-ADOPT-HE-0140,365279,AGI,EQ-001,1,Layer - 12 Cells,DSV Al Markaz,Indoor,365.0,233.0,172.0,14.62774,4500.0,5000.0,8.5045,HITACHI
HVDC-ADOPT-HE-0140,365280,AGI,EQ-001,1,Layer - 12 Cells,DSV Al Markaz,Indoor,365.0,233.0,172.0,14.62774,4500.0,5000.0,8.5045,HITACHI
HVDC-ADOPT-HE-0140,365282,AGI,EQ-001,1,Layer - 12 Cells,DSV Al Markaz,Indoor,365.0,233.0,172.0,14.62774,4500.0,5000.0,8.5045,HITACHI
HVDC-ADOPT-HE-0140,365286,AGI,EQ-001,1,Layer - 12 Cells,DSV Al Markaz,Indoor,365.0,233.0,172.0,14.62774,4500.0,5000.0,8.5045,HITACHI
HVDC-ADOPT-HE-0140,365287,AGI,EQ-001,1,Layer - 12 Cells,DSV Al Markaz,Indoor,365.0,233.0,172.0,14.62774,4500.0,5000.0,8.5045,HITACHI
HVDC-ADOPT-HE-0140,365291,AGI,EQ-001,1,Layer - 12 Cells,DSV Al Markaz,Indoor,365.0,233.0,172.0,14.62774,4500.0,5000.0,8.5045,HITACHI
HVDC-ADOPT-HE-0140,365298,AGI,EQ-001,1,Layer - 12 Cells,DSV Al Markaz,Indoor,365.0,233.0,172.0,14.62774,4500.0,5000.0,8.5045,HITACHI
HVDC-ADOPT-HE-0140,365299,AGI,EQ-001,1,Layer - 12 Cells,DSV Al Markaz,Indoor,365.0,233.0,172.0,14.62774,4500.0,5000.0,8.5045,HITACHI
HVDC-ADOPT-HE-0140,365300,AGI,EQ-001,1,Layer - 12 Cells,DSV Al Markaz,Indoor,365.0,233.0,172.0,14.62774,4500.0,5000.0,8.5045,HITACHI
HVDC-ADOPT-HE-0140,365305,AGI,EQ-001,1,Layer - 12 Cells,DSV Al Markaz,Indoor,365.0,233.0,172.0,14.62774,4500.0,5000.0,8.5045,HITACHI
HVDC-ADOPT-HE-0140,365309,AGI,EQ-001,1,Layer - 12 Cells,DSV Al Markaz,Indoor,365.0,233.0,172.0,14.62774,4500.0,5000.0,8.5045,HITACHI
HVDC-ADOPT-HE-0140,365310,AGI,EQ-001,1,Layer - 12 Cells,DSV Al Markaz,Indoor,365.0,233.0,172.0,14.62774,4500.0,5000.0,8.5045,HITACHI
HVDC-ADOPT-HE-0140,365311,AGI,EQ-001,1,Layer - 12 Cells,DSV Al Markaz,Indoor,365.0,233.0,172.0,14.62774,4500.0,5000.0,8.5045,HITACHI
HVDC-ADOPT-HE-0140,365312,AGI,EQ-001,1,Layer - 12 Cells,DSV Al Markaz,Indoor,365.0,233.0,172.0,14.62774,4500.0,5000.0,8.5045,HITACHI
HVDC-ADOPT-HE-0140,365323,AGI,EQ-001,1,Layer - 12 Cells,DSV Al Markaz,Indoor,365.0,233.0,172.0,14.62774,4500.0,5000.0,8.5045,HITACHI
HVDC-ADOPT-HE-0140,365324,AGI,EQ-001,1,Layer - 12 Cells,DSV Al Markaz,Indoor,365.0,233.0,172.0,14.62774,4500.0,5000.0,8.5045,HITACHI
HVDC-ADOPT-HE-0140,365325,AGI,EQ-001,1,Layer - 12 Cells,DSV Al Markaz,Indoor,365.0,233.0,172.0,14.62774,4500.0,5000.0,8.5045,HITACHI
HVDC-ADOPT-HE-0140,365326,AGI,EQ-001,1,Layer - 12 Cells,DSV Al Markaz,Indoor,365.0,233.0,172.0,14.62774,4500.0,5000.0,8.5045,HITACHI
HVDC-ADOPT-HE-0140,365327,AGI,EQ-001,1,Layer - 12 Cells,DSV Al Markaz,Indoor,365.0,233.0,172.0,14.62774,4500.0,5000.0,8.5045,HITACHI
HVDC-ADOPT-HE-0140,365328,AGI,EQ-001,1,Layer - 12 Cells,DSV Al Markaz,Indoor,365.0,233.0,172.0,14.62774,4500.0,5000.0,8.5045,HITACHI
HVDC-ADOPT-HE-0141,364420,AGI,EQ-001,1,Composite post insulator - short bottom,DSV Outdoor,Outdoor Covered,348.0,101.0,105.0,3.69054,480.0,610.0,3.5148,HITACHI
HVDC-ADOPT-HE-0141,364421,AGI,EQ-001,1,Composite post insulator - short bottom,DSV Outdoor,Outdoor Covered,348.0,101.0,105.0,3.69054,480.0,610.0,3.5148,HITACHI
HVDC-ADOPT-HE-0141,364423,AGI,EQ-001,1,Composite post insulator - short bottom,DSV Outdoor,Outdoor Covered,348.0,101.0,105.0,3.69054,480.0,610.0,3.5148,HITACHI
HVDC-ADOPT-HE-0141,364424,AGI,EQ-001,1,Composite post insulator - short bottom,DSV Outdoor,Outdoor Covered,348.0,101.0,105.0,3.69054,480.0,610.0,3.5148,HITACHI
HVDC-ADOPT-HE-0141,364426,AGI,EQ-001,1,Composite post insulator - short bottom,DSV Outdoor,Outdoor Covered,348.0,101.0,105.0,3.69054,480.0,610.0,3.5148,HITACHI
