hvdc_code,case_no,flow_code,flow_code_original,flow_code_derived,override_reason,warehouse_count,has_mosb_leg,has_site_arrival,customs_code,customs_start_iso,customs_end_iso,last_status,requires_review
HVDC-ADOPT-HE-0340,366178,0,2,0,FLOW_RECALC_MISMATCH,1,False,False,47150,2025-11-30T00:00:00+04:00,2025-05-07T00:00:00+04:00,warehouse,False
HVDC-ADOPT-HE-0340,366179,0,2,0,FLOW_RECALC_MISMATCH,1,False,False,47150,2025-11-30T00:00:00+04:00,2025-05-07T00:00:00+04:00,warehouse,False
HVDC-ADOPT-HE-0340,366180,0,2,0,FLOW_RECALC_MISMATCH,1,False,False,47150,2025-11-30T00:00:00+04:00,2025-05-07T00:00:00+04:00,warehouse,False
HVDC-ADOPT-HE-0340,366181,0,2,0,FLOW_RECALC_MISMATCH,1,False,False,47150,2025-11-30T00:00:00+04:00,2025-05-07T00:00:00+04:00,warehouse,False
HVDC-ADOPT-HE-0340,366182,0,2,0,FLOW_RECALC_MISMATCH,1,False,False,47150,2025-11-30T00:00:00+04:00,2025-05-07T00:00:00+04:00,warehouse,False
HVDC-ADOPT-HE-0340,366183,0,2,0,FLOW_RECALC_MISMATCH,1,False,False,47150,2025-11-30T00:00:00+04:00,2025-05-07T00:00:00+04:00,warehouse,False
HVDC-ADOPT-HE-0340,366184,0,2,0,FLOW_RECALC_MISMATCH,1,False,False,47150,2025-11-30T00:00:00+04:00,2025-05-07T00:00:00+04:00,warehouse,False
HVDC-ADOPT-HE-0340,366185,0,2,0,FLOW_RECALC_MISMATCH,1,False,False,47150,2025-11-30T00:00:00+04:00,2025-05-07T00:00:00+04:00,warehouse,False
HVDC-ADOPT-HE-0340,366186,0,2,0,FLOW_RECALC_MISMATCH,1,False,False,47150,2025-11-30T00:00:00+04:00,2025-05-07T00:00:00+04:00,warehouse,False
HVDC-ADOPT-HE-0340,366187,0,2,0,FLOW_RECALC_MISMATCH,1,False,False,47150,2025-11-30T00:00:00+04:00,2025-05-07T00:00:00+04:00,warehouse,False
HVDC-ADOPT-HE-0340,366188,0,2,0,FLOW_RECALC_MISMATCH,1,False,False,47150,2025-11-30T00:00:00+04:00,2025-05-07T00:00:00+04:00,warehouse,False
HVDC-ADOPT-HE-0340,366189,0,2,0,FLOW_RECALC_MISMATCH,1,False,False,47150,2025-11-30T00:00:00+04:00,2025-05-07T00:00:00+04:00,warehouse,False
HVDC-ADOPT-HE-0340,366190,0,2,0,FLOW_RECALC_MISMATCH,1,False,False,47150,2025-11-30T00:00:00+04:00,2025-05-07T00:00:00+04:00,warehouse,False
HVDC-ADOPT-HE-0340,366191,0,2,0,FLOW_RECALC_MISMATCH,1,False,False,47150,2025-11-30T00:00:00+04:00,2025-05-07T00:00:00+04:00,warehouse,False
HVDC-ADOPT-HE-0340,366192,0,2,0,FLOW_RECALC_MISMATCH,1,False,False,47150,2025-11-30T00:00:00+04:00,2025-05-07T00:00:00+04:00,warehouse,False
HVDC-ADOPT-HE-0340,366193,0,2,0,FLOW_RECALC_MISMATCH,1,False,False,47150,2025-11-30T00:00:00+04:00,2025-05-07T00:00:00+04:00,warehouse,False
HVDC-ADOPT-HE-0340,366194,0,2,0,FLOW_RECALC_MISMATCH,1,False,False,47150,2025-11-30T00:00:00+04:00,2025-05-07T00:00:00+04:00,warehouse,False
HVDC-ADOPT-HE-0340,366195,0,2,0,FLOW_RECALC_MISMATCH,1,False,False,47150,2025-11-30T00:00:00+04:00,2025-05-07T00:00:00+04:00,warehouse,False
HVDC-ADOPT-HE-0340,366196,0,2,0,FLOW_RECALC_MISMATCH,1,False,False,47150,2025-11-30T00:00:00+04:00,2025-05-07T00:00:00+04:00,warehouse,False
HVDC-ADOPT-HE-0340,366197,0,2,0,FLOW_RECALC_MISMATCH,1,False,False,47150,2025-11-30T00:00:00+04:00,2025-05-07T00:00:00+04:00,warehouse,False
HVDC-ADOPT-HE-0340,366198,0,2,0,FLOW_RECALC_MISMATCH,1,False,False,47150,2025-11-30T00:00:00+04:00,2025-05-07T00:00:00+04:00,warehouse,False
HVDC-ADOPT-HE-0340,366199,0,2,0,FLOW_RECALC_MISMATCH,1,False,False,47150,2025-11-30T00:00:00+04:00,2025-05-07T00:00:00+04:00,warehouse,False
HVDC-ADOPT-HE-0340,366200,0,2,0,FLOW_RECALC_MISMATCH,1,False,False,47150,2025-11-30T00:00:00+04:00,2025-05-07T00:00:00+04:00,warehouse,False
HVDC-ADOPT-HE-0340,366201,0,2,0,FLOW_RECALC_MISMATCH,1,False,False,47150,2025-11-30T00:00:00+04:00,2025-05-07T00:00:00+04:00,warehouse,False
HVDC-ADOPT-HE-0340,366202,0,2,0,FLOW_RECALC_MISMATCH,1,False,False,47150,2025-11-30T00:00:00+04:00,2025-05-07T00:00:00+04:00,warehouse,False
HVDC-ADOPT-HE-0340,366203,0,2,0,FLOW_RECALC_MISMATCH,1,False,False,47150,2025-11-30T00:00:00+04:00,2025-05-07T00:00:00+04:00,warehouse,False
HVDC-ADOPT-HE-0340,366204,0,2,0,FLOW_RECALC_MISMATCH,1,False,False,47150,2025-11-30T00:00:00+04:00,2025-05-07T00:00:00+04:00,warehouse,False
HVDC-ADOPT-HE-0340,366205,0,2,0,FLOW_RECALC_MISMATCH,1,False,False,47150,2025-11-30T00:00:00+04:00,2025-05-07T00:00:00+04:00,warehouse,False
HVDC-ADOPT-HE-0340,366206,0,2,0,FLOW_RECALC_MISMATCH,1,False,False,47150,2025-11-30T00:00:00+04:00,2025-05-07T00:00:00+04:00,warehouse,False
HVDC-ADOPT-HE-0340,366207,0,2,0,FLOW_RECALC_MISMATCH,1,False,False,47150,2025-11-30T00:00:00+04:00,2025-05-07T00:00:00+04:00,warehouse,False
HVDC-ADOPT-HE-0340,366208,0,2,0,FLOW_RECALC_MISMATCH,1,False,False,47150,2025-11-30T00:00:00+04:00,2025-05-07T00:00:00+04:00,warehouse,False
HVDC-ADOPT-HE-0340,366209,0,2,0,FLOW_RECALC_MISMATCH,1,False,False,47150,2025-11-30T00:00:00+04:00,2025-05-07T00:00:00+04:00,warehouse,False
HVDC-ADOPT-HE-0340,366210,0,2,0,FLOW_RECALC_MISMATCH,1,False,False,47150,2025-11-30T00:00:00+04:00,2025-05-07T00:00:00+04:00,warehouse,False
HVDC-ADOPT-HE-0340,366211,0,2,0,FLOW_RECALC_MISMATCH,1,False,False,47150,2025-11-30T00:00:00+04:00,2025-05-07T00:00:00+04:00,warehouse,False
HVDC-ADOPT-HE-0340,366212,0,2,0,FLOW_RECALC_MISMATCH,1,False,False,47150,2025-11-30T00:00:00+04:00,2025-05-07T00:00:00+04:00,warehouse,False
HVDC-ADOPT-HE-0340,366213,0,2,0,FLOW_RECALC_MISMATCH,1,False,False,47150,2025-11-30T00:00:00+04:00,2025-05-07T00:00:00+04:00,warehouse,False
HVDC-ADOPT-HE-0340,366214,0,2,0,FLOW_RECALC_MISMATCH,1,False,False,47150,2025-11-30T00:00:00+04:00,2025-05-07T00:00:00+04:00,warehouse,False
HVDC-ADOPT-HE-0340,366215,0,2,0,FLOW_RECALC_MISMATCH,1,False,False,47150,2025-11-30T00:00:00+04:00,2025-05-07T00:00:00+04:00,warehouse,False
HVDC-ADOPT-HE-0340,366216,0,2,0,FLOW_RECALC_MISMATCH,1,False,False,47150,2025-11-30T00:00:00+04:00,2025-05-07T00:00:00+04:00,warehouse,False
HVDC-ADOPT-HE-0340,366217,0,2,0,FLOW_RECALC_MISMATCH,1,False,False,47150,2025-11-30T00:00:00+04:00,2025-05-07T00:00:00+04:00,warehouse,False
HVDC-ADOPT-HE-0340,366218,0,2,0,FLOW_RECALC_MISMATCH,1,False,False,47150,2025-11-30T00:00:00+04:00,2025-05-07T00:00:00+04:00,warehouse,False
HVDC-ADOPT-HE-0340,366219,0,2,0,FLOW_RECALC_MISMATCH,1,False,False,47150,2025-11-30T00:00:00+04:00,2025-05-07T00:00:00+04:00,warehouse,False
HVDC-ADOPT-HE-0340,366220,0,2,0,FLOW_RECALC_MISMATCH,1,False,False,47150,2025-11-30T00:00:00+04:00,2025-05-07T00:00:00+04:00,warehouse,False
HVDC-ADOPT-HE-0340,366221,0,2,0,FLOW_RECALC_MISMATCH,1,False,False,47150,2025-11-30T00:00:00+04:00,2025-05-07T00:00:00+04:00,warehouse,False
HVDC-ADOPT-HE-0340,366222,0,2,0,FLOW_RECALC_MISMATCH,1,False,False,47150,2025-11-30T00:00:00+04:00,2025-05-07T00:00:00+04:00,warehouse,False
HVDC-ADOPT-HE-0340,366223,0,2,0,FLOW_RECALC_MISMATCH,1,False,False,47150,2025-11-30T00:00:00+04:00,2025-05-07T00:00:00+04:00,warehouse,False
HVDC-ADOPT-HE-0340,366224,0,2,0,FLOW_RECALC_MISMATCH,1,False,False,47150,2025-11-30T00:00:00+04:00,2025-05-07T00:00:00+04:00,warehouse,False
HVDC-ADOPT-HE-0340,366225,0,2,0,FLOW_RECALC_MISMATCH,1,False,False,47150,2025-11-30T00:00:00+04:00,2025-05-07T00:00:00+04:00,warehouse,False
HVDC-ADOPT-HE-0340,366226,0,2,0,FLOW_RECALC_MISMATCH,1,False,False,47150,2025-11-30T00:00:00+04:00,2025-05-07T00:00:00+04:00,warehouse,False
HVDC-ADOPT-HE-0340,366227,0,2,0,FLOW_RECALC_MISMATCH,1,False,False,47150,2025-11-30T00:00:00+04:00,2025-05-07T00:00:00+04:00,warehouse,False
HVDC-ADOPT-HE-0340,366228,0,2,0,FLOW_RECALC_MISMATCH,1,False,False,47150,2025-11-30T00:00:00+04:00,2025-05-07T00:00:00+04:00,warehouse,False
HVDC-ADOPT-HE-0340,366229,0,2,0,FLOW_RECALC_MISMATCH,1,False,False,47150,2025-11-30T00:00:00+04:00,2025-05-07T00:00:00+04:00,warehouse,False
HVDC-ADOPT-HE-0340,366230,0,2,0,FLOW_RECALC_MISMATCH,1,False,False,47150,2025-11-30T00:00:00+04:00,2025-05-07T00:00:00+04:00,warehouse,False
HVDC-ADOPT-HE-0340,366231,0,2,0,FLOW_RECALC_MISMATCH,1,False,False,47150,2025-11-30T00:00:00+04:00,2025-05-07T00:00:00+04:00,warehouse,False
HVDC-ADOPT-HE-0340,366232,0,2,0,FLOW_RECALC_MISMATCH,1,False,False,47150,2025-11-30T00:00:00+04:00,2025-05-07T00:00:00+04:00,warehouse,False
HVDC-ADOPT-HE-0340,366233,0,2,0,FLOW_RECALC_MISMATCH,1,False,False,47150,2025-11-30T00:00:00+04:00,2025-05-07T00:00:00+04:00,warehouse,False
HVDC-ADOPT-HE-0340,366234,0,2,0,FLOW_RECALC_MISMATCH,1,False,False,47150,2025-11-30T00:00:00+04:00,2025-05-07T00:00:00+04:00,warehouse,False
HVDC-ADOPT-HE-0340,366235,0,2,0,FLOW_RECALC_MISMATCH,1,False,False,47150,2025-11-30T00:00:00+04:00,2025-05-07T00:00:00+04:00,warehouse,False
HVDC-ADOPT-HE-0340,366236,0,2,0,FLOW_RECALC_MISMATCH,1,False,False,47150,2025-11-30T00:00:00+04:00,2025-05-07T00:00:00+04:00,warehouse,False
HVDC-ADOPT-HE-0340,366237,0,2,0,FLOW_RECALC_MISMATCH,1,False,False,47150,2025-11-30T00:00:00+04:00,2025-05-07T00:00:00+04:00,warehouse,False
HVDC-ADOPT-HE-0340,366238,0,2,0,FLOW_RECALC_MISMATCH,1,False,False,47150,2025-11-30T00:00:00+04:00,2025-05-07T00:00:00+04:00,warehouse,False
HVDC-ADOPT-HE-0340,366239,0,2,0,FLOW_RECALC_MISMATCH,1,False,False,47150,2025-11-30T00:00:00+04:00,2025-05-07T00:00:00+04:00,warehouse,False
HVDC-ADOPT-HE-0340,366240,0,2,0,FLOW_RECALC_MISMATCH,1,False,False,47150,2025-11-30T00:00:00+04:00,2025-05-07T00:00:00+04:00,warehouse,False
HVDC-ADOPT-HE-0340,366241,0,2,0,FLOW_RECALC_MISMATCH,1,False,False,47150,2025-11-30T00:00:00+04:00,2025-05-07T00:00:00+04:00,warehouse,False
HVDC-ADOPT-HE-0340,366242,0,2,0,FLOW_RECALC_MISMATCH,1,False,False,47150,2025-11-30T00:00:00+04:00,2025-05-07T00:00:00+04:00,warehouse,False
HVDC-ADOPT-HE-0340,366243,0,2,0,FLOW_RECALC_MISMATCH,1,False,False,47150,2025-11-30T00:00:00+04:00,2025-05-07T00:00:00+04:00,warehouse,False
HVDC-ADOPT-HE-0340,366244,0,2,0,FLOW_RECALC_MISMATCH,1,False,False,47150,2025-11-30T00:00:00+04:00,2025-05-07T00:00:00+04:00,warehouse,False
HVDC-ADOPT-HE-0340,366245,0,2,0,FLOW_RECALC_MISMATCH,1,False,False,47150,2025-11-30T00:00:00+04:00,2025-05-07T00:00:00+04:00,warehouse,False
HVDC-ADOPT-HE-0340,366246,0,2,0,FLOW_RECALC_MISMATCH,1,False,False,47150,2025-11-30T00:00:00+04:00,2025-05-07T00:00:00+04:00,warehouse,False
HVDC-ADOPT-HE-0340,366247,0,2,0,FLOW_RECALC_MISMATCH,1,False,False,47150,2025-11-30T00:00:00+04:00,2025-05-07T00:00:00+04:00,warehouse,False
HVDC-ADOPT-HE-0340,366248,0,2,0,FLOW_RECALC_MISMATCH,1,False,False,47150,2025-11-30T00:00:00+04:00,2025-05-07T00:00:00+04:00,warehouse,False
HVDC-ADOPT-HE-0340,366249,0,2,0,FLOW_RECALC_MISMATCH,1,False,False,47150,2025-11-30T00:00:00+04:00,2025-05-07T00:00:00+04:00,warehouse,False
HVDC-ADOPT-HE-0340,366250,0,2,0,FLOW_RECALC_MISMATCH,1,False,False,47150,2025-11-30T00:00:00+04:00,2025-05-07T00:00:00+04:00,warehouse,False
HVDC-ADOPT-HE-0340,366251,0,2,0,FLOW_RECALC_MISMATCH,1,False,False,47150,2025-11-30T00:00:00+04:00,2025-05-07T00:00:00+04:00,warehouse,False
HVDC-ADOPT-HE-0340,366252,0,2,0,FLOW_RECALC_MISMATCH,1,False,False,47150,2025-11-30T00:00:00+04:00,2025-05-07T00:00:00+04:00,warehouse,False
HVDC-ADOPT-HE-0340,366253,0,2,0,FLOW_RECALC_MISMATCH,1,False,False,47150,2025-11-30T00:00:00+04:00,2025-05-07T00:00:00+04:00,warehouse,False
HVDC-ADOPT-HE-0341,192141,2,2,2,,1,False,True,47150,2025-11-30T00:00:00+04:00,2025-05-16T00:00:00+04:00,site,False
HVDC-ADOPT-HE-0341,192142,2,2,2,,1,False,True,47150,2025-11-30T00:00:00+04:00,2025-05-16T00:00:00+04:00,site,False
HVDC-ADOPT-HE-0341,209205,5,3,5,FLOW_RECALC_MISMATCH,1,True,False,47150,2025-11-30T00:00:00+04:00,2025-05-16T00:00:00+04:00,warehouse,True
HVDC-ADOPT-HE-0341,209206,5,3,5,FLOW_RECALC_MISMATCH,1,True,False,47150,2025-11-30T00:00:00+04:00,2025-05-16T00:00:00+04:00,warehouse,True
HVDC-ADOPT-HE-0341,280694,0,2,0,FLOW_RECALC_MISMATCH,1,False,False,47150,2025-11-30T00:00:00+04:00,2025-05-16T00:00:00+04:00,warehouse,False
HVDC-ADOPT-HE-0341,280695,0,2,0,FLOW_RECALC_MISMATCH,1,False,False,47150,2025-11-30T00:00:00+04:00,2025-05-16T00:00:00+04:00,warehouse,False
HVDC-ADOPT-HE-0341,366066,0,2,0,FLOW_RECALC_MISMATCH,1,False,False,47150,2025-11-30T00:00:00+04:00,2025-05-16T00:00:00+04:00,warehouse,False
HVDC-ADOPT-HE-0341,366067,0,2,0,FLOW_RECALC_MISMATCH,1,False,False,47150,2025-11-30T00:00:00+04:00,2025-05-16T00:00:00+04:00,warehouse,False
HVDC-ADOPT-HE-0342,285039,2,2,2,,1,False,True,47150,2025-11-30T00:00:00+04:00,2025-07-02T00:00:00+04:00,site,False
HVDC-ADOPT-HE-0342,285040,0,2,0,FLOW_RECALC_MISMATCH,1,False,False,47150,2025-11-30T00:00:00+04:00,2025-07-02T00:00:00+04:00,warehouse,False
HVDC-ADOPT-HE-0342,285041,0,2,0,FLOW_RECALC_MISMATCH,1,False,False,47150,2025-11-30T00:00:00+04:00,2025-07-02T00:00:00+04:00,warehouse,False
HVDC-ADOPT-HE-0342,285042,0,2,0,FLOW_RECALC_MISMATCH,1,False,False,47150,2025-11-30T00:00:00+04:00,2025-07-02T00:00:00+04:00,warehouse,False
HVDC-ADOPT-HE-0342,285043,0,2,0,FLOW_RECALC_MISMATCH,1,False,False,47150,2025-11-30T00:00:00+04:00,2025-07-02T00:00:00+04:00,warehouse,False
HVDC-ADOPT-HE-0342,285044,0,2,0,FLOW_RECALC_MISMATCH,1,False,False,47150,2025-11-30T00:00:00+04:00,2025-07-02T00:00:00+04:00,warehouse,False
HVDC-ADOPT-HE-0343,366123,0,2,0,FLOW_RECALC_MISMATCH,1,False,False,47150,2025-11-30T00:00:00+04:00,2025-07-02T00:00:00+04:00,warehouse,False
HVDC-ADOPT-HE-0343,366124,0,2,0,FLOW_RECALC_MISMATCH,1,False,False,47150,2025-11-30T00:00:00+04:00,2025-07-02T00:00:00+04:00,warehouse,False
HVDC-ADOPT-HE-0343,366125,0,2,0,FLOW_RECALC_MISMATCH,1,False,False,47150,2025-11-30T00:00:00+04:00,2025-07-02T00:00:00+04:00,warehouse,False
HVDC-ADOPT-HE-0343,366126,0,2,0,FLOW_RECALC_MISMATCH,1,False,False,47150,2025-11-30T00:00:00+04:00,2025-07-02T00:00:00+04:00,warehouse,False
HVDC-ADOPT-HE-0343,366127,0,2,0,FLOW_RECALC_MISMATCH,1,False,False,47150,2025-11-30T00:00:00+04:00,2025-07-02T00:00:00+04:00,warehouse,False
HVDC-ADOPT-HE-0343,366128,0,2,0,FLOW_RECALC_MISMATCH,1,False,False,47150,2025-11-30T00:00:00+04:00,2025-07-02T00:00:00+04:00,warehouse,False
HVDC-ADOPT-HE-0344,192047,2,2,2,,1,False,True,47150,2025-11-30T00:00:00+04:00,2025-05-14T00:00:00+04:00,site,False
HVDC-ADOPT-HE-0344,192048,2,2,2,,1,False,True,47150,2025-11-30T00:00:00+04:00,2025-05-14T00:00:00+04:00,site,False
HVDC-ADOPT-HE-0344,192049,2,2,2,,1,False,True,47150,2025-11-30T00:00:00+04:00,2025-05-14T00:00:00+04:00,site,False
HVDC-ADOPT-HE-0344,192050,2,2,2,,1,False,True,47150,2025-11-30T00:00:00+04:00,2025-05-14T00:00:00+04:00,site,False
HVDC-ADOPT-HE-0344,192051,2,2,2,,1,False,True,47150,2025-11-30T00:00:00+04:00,2025-05-14T00:00:00+04:00,site,False
HVDC-ADOPT-HE-0344,192052,2,2,2,,1,False,True,47150,2025-11-30T00:00:00+04:00,2025-05-14T00:00:00+04:00,site,False
HVDC-ADOPT-HE-0344,192053,2,2,2,,1,False,True,47150,2025-11-30T00:00:00+04:00,2025-05-14T00:00:00+04:00,site,False
HVDC-ADOPT-HE-0344,192054,2,2,2,,1,False,True,47150,2025-11-30T00:00:00+04:00,2025-05-14T00:00:00+04:00,site,False
HVDC-ADOPT-HE-0344,192055,2,2,2,,1,False,True,47150,2025-11-30T00:00:00+04:00,2025-05-14T00:00:00+04:00,site,False
HVDC-ADOPT-HE-0344,192056,2,2,2,,1,False,True,47150,2025-11-30T00:00:00+04:00,2025-05-14T00:00:00+04:00,site,False
HVDC-ADOPT-HE-0344,192057,2,2,2,,1,False,True,47150,2025-11-30T00:00:00+04:00,2025-05-14T00:00:00+04:00,site,False
HVDC-ADOPT-HE-0344,192058,2,2,2,,1,False,True,47150,2025-11-30T00:00:00+04:00,2025-05-14T00:00:00+04:00,site,False
HVDC-ADOPT-HE-0344,192059,2,2,2,,1,False,True,47150,2025-11-30T00:00:00+04:00,2025-05-14T00:00:00+04:00,site,False
HVDC-ADOPT-HE-0344,192060,2,2,2,,1,False,True,47150,2025-11-30T00:00:00+04:00,2025-05-14T00:00:00+04:00,site,False
HVDC-ADOPT-HE-0344,192061,2,2,2,,1,False,True,47150,2025-11-30T00:00:00+04:00,2025-05-14T00:00:00+04:00,site,False
HVDC-ADOPT-HE-0344,192062,2,2,2,,1,False,True,47150,2025-11-30T00:00:00+04:00,2025-05-14T00:00:00+04:00,site,False
HVDC-ADOPT-HE-0344,192063,2,2,2,,1,False,True,47150,2025-11-30T00:00:00+04:00,2025-05-14T00:00:00+04:00,site,False
HVDC-ADOPT-HE-0344,192064,2,2,2,,1,False,True,47150,2025-11-30T00:00:00+04:00,2025-05-14T00:00:00+04:00,site,False
HVDC-ADOPT-HE-0344,192065,2,2,2,,1,False,True,47150,2025-11-30T00:00:00+04:00,2025-05-14T00:00:00+04:00,site,False
HVDC-ADOPT-HE-0344,192066,2,2,2,,1,False,True,47150,2025-11-30T00:00:00+04:00,2025-05-14T00:00:00+04:00,site,False
HVDC-ADOPT-HE-0344,192067,2,2,2,,1,False,True,47150,2025-11-30T00:00:00+04:00,2025-05-14T00:00:00+04:00,site,False
HVDC-ADOPT-HE-0344,192068,2,2,2,,1,False,True,47150,2025-11-30T00:00:00+04:00,2025-05-14T00:00:00+04:00,site,False
HVDC-ADOPT-HE-0344,192069,2,2,2,,1,False,True,47150,2025-11-30T00:00:00+04:00,2025-05-14T00:00:00+04:00,site,False
HVDC-ADOPT-HE-0344,192070,2,2,2,,1,False,True,47150,2025-11-30T00:00:00+04:00,2025-05-14T00:00:00+04:00,site,False
HVDC-ADOPT-HE-0344,192071,2,2,2,,1,False,True,47150,2025-11-30T00:00:00+04:00,2025-05-14T00:00:00+04:00,site,False
HVDC-ADOPT-HE-0345,192072,2,2,2,,1,False,True,47150,2025-11-30T00:00:00+04:00,2025-05-14T00:00:00+04:00,site,False
HVDC-ADOPT-HE-0345,192073,2,2,2,,1,False,True,47150,2025-11-30T00:00:00+04:00,2025-05-14T00:00:00+04:00,site,False
HVDC-ADOPT-HE-0345,192074,2,2,2,,1,False,True,47150,2025-11-30T00:00:00+04:00,2025-05-14T00:00:00+04:00,site,False
HVDC-ADOPT-HE-0345,192075,2,2,2,,1,False,True,47150,2025-11-30T00:00:00+04:00,2025-05-14T00:00:00+04:00,site,False
HVDC-ADOPT-HE-0346,280622,0,2,0,FLOW_RECALC_MISMATCH,1,False,False,47150,2025-11-30T00:00:00+04:00,2025-05-14T00:00:00+04:00,warehouse,False
HVDC-ADOPT-HE-0346,280623,0,2,0,FLOW_RECALC_MISMATCH,1,False,False,47150,2025-11-30T00:00:00+04:00,2025-05-14T00:00:00+04:00,warehouse,False
HVDC-ADOPT-HE-0346,280624,0,2,0,FLOW_RECALC_MISMATCH,1,False,False,47150,2025-11-30T00:00:00+04:00,2025-05-14T00:00:00+04:00,warehouse,False
HVDC-ADOPT-HE-0346,280625,0,2,0,FLOW_RECALC_MISMATCH,1,False,False,47150,2025-11-30T00:00:00+04:00,2025-05-14T00:00:00+04:00,warehouse,False
HVDC-ADOPT-HE-0346,280626,0,2,0,FLOW_RECALC_MISMATCH,1,False,False,47150,2025-11-30T00:00:00+04:00,2025-05-14T00:00:00+04:00,warehouse,False
HVDC-ADOPT-HE-0346,280627,0,2,0,FLOW_RECALC_MISMATCH,1,False,False,47150,2025-11-30T00:00:00+04:00,2025-05-14T00:00:00+04:00,warehouse,False
HVDC-ADOPT-HE-0346,280628,0,2,0,FLOW_RECALC_MISMATCH,1,False,False,47150,2025-11-30T00:00:00+04:00,2025-05-14T00:00:00+04:00,warehouse,False
HVDC-ADOPT-HE-0346,280629,0,2,0,FLOW_RECALC_MISMATCH,1,False,False,47150,2025-11-30T00:00:00+04:00,2025-05-14T00:00:00+04:00,warehouse,False
HVDC-ADOPT-HE-0346,280630,0,2,0,FLOW_RECALC_MISMATCH,1,False,False,47150,2025-11-30T00:00:00+04:00,2025-05-14T00:00:00+04:00,warehouse,False
HVDC-ADOPT-HE-0346,280631,0,2,0,FLOW_RECALC_MISMATCH,1,False,False,47150,2025-11-30T00:00:00+04:00,2025-05-14T00:00:00+04:00,warehouse,False
HVDC-ADOPT-HE-0346,280632,0,2,0,FLOW_RECALC_MISMATCH,1,False,False,47150,2025-11-30T00:00:00+04:00,2025-05-14T00:00:00+04:00,warehouse,False
HVDC-ADOPT-HE-0346,280633,0,2,0,FLOW_RECALC_MISMATCH,1,False,False,47150,2025-11-30T00:00:00+04:00,2025-05-14T00:00:00+04:00,warehouse,False
HVDC-ADOPT-HE-0346,280634,0,2,0,FLOW_RECALC_MISMATCH,1,False,False,47150,2025-11-30T00:00:00+04:00,2025-05-14T00:00:00+04:00,warehouse,False
HVDC-ADOPT-HE-0346,280635,0,2,0,FLOW_RECALC_MISMATCH,1,False,False,47150,2025-11-30T00:00:00+04:00,2025-05-14T00:00:00+04:00,warehouse,False
HVDC-ADOPT-HE-0346,280636,0,2,0,FLOW_RECALC_MISMATCH,1,False,False,47150,2025-11-30T00:00:00+04:00,2025-05-14T00:00:00+04:00,warehouse,False
HVDC-ADOPT-HE-0346,280637,0,2,0,FLOW_RECALC_MISMATCH,1,False,False,47150,2025-11-30T00:00:00+04:00,2025-05-14T00:00:00+04:00,warehouse,False
HVDC-ADOPT-HE-0346,280638,0,2,0,FLOW_RECALC_MISMATCH,1,False,False,47150,2025-11-30T00:00:00+04:00,2025-05-14T00:00:00+04:00,warehouse,False
HVDC-ADOPT-HE-0346,280639,0,2,0,FLOW_RECALC_MISMATCH,1,False,False,47150,2025-11-30T00:00:00+04:00,2025-05-14T00:00:00+04:00,warehouse,False
HVDC-ADOPT-HE-0346,280640,0,2,0,FLOW_RECALC_MISMATCH,1,False,False,47150,2025-11-30T00:00:00+04:00,2025-05-14T00:00:00+04:00,warehouse,False
HVDC-ADOPT-HE-0346,280641,0,2,0,FLOW_RECALC_MISMATCH,1,False,False,47150,2025-11-30T00:00:00+04:00,2025-05-14T00:00:00+04:00,warehouse,False
HVDC-ADOPT-HE-0346,280642,0,2,0,FLOW_RECALC_MISMATCH,1,False,False,47150,2025-11-30T00:00:00+04:00,2025-05-14T00:00:00+04:00,warehouse,False
HVDC-ADOPT-HE-0346,280643,0,2,0,FLOW_RECALC_MISMATCH,1,False,False,47150,2025-11-30T00:00:00+04:00,2025-05-14T00:00:00+04:00,warehouse,False
HVDC-ADOPT-HE-0346,280644,0,2,0,FLOW_RECALC_MISMATCH,1,False,False,47150,2025-11-30T00:00:00+04:00,2025-05-14T00:00:00+04:00,warehouse,False
HVDC-ADOPT-HE-0346,280645,0,2,0,FLOW_RECALC_MISMATCH,1,False,False,47150,2025-11-30T00:00:00+04:00,2025-05-14T00:00:00+04:00,warehouse,False
HVDC-ADOPT-HE-0346,280646,0,2,0,FLOW_RECALC_MISMATCH,1,False,False,47150,2025-11-30T00:00:00+04:00,2025-05-14T00:00:00+04:00,warehouse,False
HVDC-ADOPT-HE-0346,280647,0,2,0,FLOW_RECALC_MISMATCH,1,False,False,47150,2025-11-30T00:00:00+04:00,2025-05-14T00:00:00+04:00,warehouse,False
HVDC-ADOPT-HE-0346,280648,0,2,0,FLOW_RECALC_MISMATCH,1,False,False,47150,2025-11-30T00:00:00+04:00,2025-05-14T00:00:00+04:00,warehouse,False
HVDC-ADOPT-HE-0346,280649,0,2,0,FLOW_RECALC_MISMATCH,1,False,False,47150,2025-11-30T00:00:00+04:00,2025-05-14T00:00:00+04:00,warehouse,False
HVDC-ADOPT-HE-0346,280650,0,2,0,FLOW_RECALC_MISMATCH,1,False,False,47150,2025-11-30T00:00:00+04:00,2025-05-14T00:00:00+04:00,warehouse,False
HVDC-ADOPT-HE-0346,280651,0,2,0,FLOW_RECALC_MISMATCH,1,False,False,47150,2025-11-30T00:00:00+04:00,2025-05-14T00:00:00+04:00,warehouse,False
HVDC-ADOPT-HE-0347,280652,0,2,0,FLOW_RECALC_MISMATCH,1,False,False,47150,2025-11-30T00:00:00+04:00,2025-05-14T00:00:00+04:00,warehouse,False
